x_H_1,x_H_2,xt,x_G
0.07697611,0.39461598,0.105167955,0.4232399
0.07704165,0.39311138,0.10597651,0.42387044
0.08031698,0.39024282,0.107188284,0.4222518
0.07718658,0.3871986,0.10607976,0.42953494
0.07933829,0.39029685,0.10654802,0.42381692
0.07995002,0.387491,0.10518672,0.42737225
0.07737563,0.38818693,0.10621811,0.42821932
0.0793982,0.38635173,0.102677844,0.43157232
0.07842829,0.38739446,0.10258707,0.4315903
0.07813844,0.38141456,0.10355241,0.4368945
0.07971609,0.3845804,0.10267449,0.43302888
0.078482606,0.38115528,0.10406126,0.43630078
0.079198584,0.3886803,0.10409714,0.428024
0.077989936,0.38601178,0.103622615,0.43237573
0.07899957,0.38416037,0.104457855,0.4323822
0.07776323,0.3872818,0.10450684,0.4304481
0.07511995,0.39210394,0.10346538,0.42931077
0.07614839,0.3845159,0.103466354,0.43586943
0.077350706,0.39327216,0.10063733,0.42873985
0.076712675,0.3956882,0.100130804,0.42746833
0.07590916,0.3955659,0.10205236,0.42647263
0.07609269,0.39532092,0.10033074,0.42825556
0.0755375,0.3935596,0.1014129,0.42949
0.07321131,0.39788115,0.10220231,0.4267053
0.07356064,0.3927257,0.101230755,0.43248296
0.07343178,0.39483196,0.09977223,0.43196407
0.072685555,0.39312544,0.099270545,0.4349185
0.07435442,0.3937752,0.09774462,0.4341258
0.07245463,0.39880425,0.0988511,0.42989004
0.07319856,0.40071675,0.09683495,0.42924982
0.072531894,0.3988445,0.09711915,0.4315044
0.0741015,0.3979151,0.09507907,0.4329044
0.07296044,0.39748836,0.099792965,0.42975822
0.0740481,0.39734182,0.097341955,0.4312681
0.07294537,0.39751726,0.0962936,0.43324372
0.07229016,0.39633888,0.09663966,0.43473127
0.07386978,0.39856458,0.09495736,0.4326083
0.07042716,0.39540827,0.094729476,0.43943506
0.07156985,0.39983365,0.09413557,0.43446082
0.071119934,0.40548512,0.09270518,0.43068978
0.0750406,0.40065944,0.0929553,0.4313447
0.07443358,0.39431942,0.09472933,0.4365176
0.07882629,0.39463094,0.09224664,0.43429607
0.080375135,0.39260432,0.09256783,0.4344527
0.08513959,0.3861253,0.094000444,0.43473464
0.079698615,0.38387945,0.09343974,0.4429822
0.08005394,0.3839193,0.092523076,0.44350356
0.08104134,0.3844856,0.09116422,0.4433089
0.07946451,0.38982993,0.092198916,0.4385068
0.07554336,0.39146376,0.094036154,0.4389568
0.073660254,0.39118505,0.09219639,0.4429583
0.076289594,0.39070573,0.09388657,0.43911818
0.073231146,0.38933983,0.091757245,0.4456718
0.07310069,0.39727953,0.0923221,0.43729758
0.07104165,0.39346704,0.0936194,0.4418719
0.07080901,0.3977534,0.09309717,0.43834034
0.07152051,0.39763862,0.0931235,0.4377173
0.070795745,0.39603487,0.091404215,0.4417652
0.071088254,0.39155832,0.09318362,0.44416985
0.07102153,0.39557803,0.09138208,0.44201836
0.07147206,0.39651808,0.08870881,0.44330102
0.06797385,0.39237806,0.09007419,0.449574
0.068221815,0.4015616,0.088274926,0.44194168
0.06643299,0.39544708,0.089870706,0.44824928
0.06637302,0.39481226,0.09017443,0.44864032
0.06633675,0.40135074,0.0879325,0.44438004
0.06785246,0.40519893,0.08834069,0.43860802
0.06863909,0.40379295,0.08729694,0.44027102
0.069473326,0.41007143,0.088063374,0.4323919
0.0688411,0.396616,0.08835402,0.44618878
0.071958095,0.40139386,0.08877789,0.43787006
0.07112274,0.40228415,0.08744503,0.4391481
0.069498055,0.3986184,0.08677722,0.4451065
0.067376144,0.4073275,0.08771732,0.43757913
0.0670454,0.40314215,0.08764241,0.44217008
0.06621743,0.3992591,0.08796119,0.44656232
0.06552815,0.4030947,0.08686514,0.44451195
0.06420206,0.4064594,0.08586622,0.44347218
0.06301949,0.4006082,0.08552134,0.45085093
0.06532392,0.40420115,0.08668438,0.44379064
0.065328784,0.40245083,0.085377984,0.4468424
0.06524079,0.40664864,0.085010536,0.44309998
0.06489289,0.3995612,0.08435272,0.45119333
0.06581198,0.39931095,0.08445054,0.45042658
0.0699501,0.3965524,0.08283005,0.45066732
0.077149786,0.39872998,0.07812058,0.44599944
0.07849302,0.39960298,0.0803197,0.4415844
0.07963439,0.40688726,0.07791533,0.43556294
0.07267874,0.40047276,0.078401566,0.44844702
0.073047,0.40397272,0.07699078,0.44598973
0.07355839,0.4031816,0.07881998,0.44443998
0.07687568,0.40376717,0.077024035,0.44233313
0.07556936,0.40350547,0.0773004,0.4436247
0.0733649,0.4031647,0.077119626,0.44635087
0.07105186,0.40604612,0.07804198,0.4448602
0.07086934,0.40800002,0.07839967,0.44273105
0.07102324,0.40667582,0.07780725,0.44449362
0.07244083,0.40634972,0.07785154,0.44335786
0.07079999,0.40487507,0.07758026,0.4467448
0.06935327,0.40988478,0.07775159,0.44301024
0.07218193,0.40624607,0.07786722,0.44370484
0.06984084,0.40533477,0.077724814,0.44709966
0.068526864,0.41106224,0.07698196,0.4434288
0.07544458,0.4043552,0.07585488,0.44434533
0.07849758,0.40783846,0.073740445,0.4399236
0.07339027,0.4048465,0.074845046,0.44691813
0.0746074,0.40288642,0.077060305,0.4454459
0.07460728,0.40320385,0.07604598,0.44614282
0.0741613,0.4047954,0.07669521,0.44434813
0.072460435,0.40045726,0.07460871,0.4524736
0.07404563,0.41058365,0.07412946,0.44124123
0.07463848,0.41065174,0.07463446,0.4400753
0.074390054,0.40498543,0.07525744,0.44536716
0.076378815,0.40676355,0.07455209,0.44230565
0.07543174,0.40423173,0.07728944,0.44304708
0.07259338,0.40323615,0.07392351,0.45024693
0.06786371,0.40442586,0.07268759,0.45502278
0.066442735,0.4049552,0.07297734,0.45562467
0.06760992,0.4075996,0.07279872,0.4519918
0.06804594,0.4029597,0.07353334,0.455461
0.06536451,0.4057538,0.07281866,0.45606303
0.0662331,0.40334967,0.072712,0.45770532
0.06932198,0.4074894,0.072338015,0.45085064
0.06720086,0.40256664,0.071608916,0.45862362
0.06835502,0.4003489,0.072039574,0.45925638
0.0676997,0.40219057,0.07169861,0.45841116
0.066077776,0.40122893,0.07332442,0.45936894
0.064799026,0.4026352,0.07310168,0.45946413
0.065644905,0.40393,0.07233898,0.45808613
0.06531241,0.40505052,0.07138668,0.4582504
0.064496905,0.40638876,0.071892045,0.45722234
0.06523592,0.40599912,0.07067363,0.45809132
0.06798836,0.41163996,0.07035149,0.45002034
0.06919146,0.40665007,0.07061768,0.4535409
0.06824398,0.40391132,0.070472196,0.45737252
0.06647449,0.4020121,0.06956629,0.4619472
0.06638801,0.41228524,0.070297584,0.45102924
0.06546083,0.40717325,0.06789557,0.4594704
0.06423359,0.4108974,0.067336194,0.45753288
0.062170506,0.4115004,0.0688296,0.45749947
0.061572142,0.4103555,0.06773536,0.46033707
0.06203156,0.40873224,0.06909119,0.46014494
0.06318274,0.41025048,0.067559436,0.45900738
0.0614483,0.41248465,0.06884185,0.45722538
0.06231795,0.40892312,0.06788884,0.46087
0.062455554,0.40280473,0.06686231,0.46787742
0.06491942,0.40522516,0.06845071,0.46140456
0.062783934,0.40657115,0.06749137,0.46315354
0.061457124,0.41068384,0.0661374,0.46172172
0.06254332,0.413478,0.066302426,0.45767632
0.06115743,0.41063598,0.06608901,0.4621175
0.062379573,0.4075035,0.06651635,0.4636007
0.06295619,0.40818888,0.06629282,0.46256214
0.06582742,0.4080795,0.066053174,0.4600399
0.06610297,0.40542284,0.06425815,0.464216
0.066419944,0.40885186,0.064887285,0.45984092
0.065704554,0.409429,0.066427976,0.4584384
0.06581554,0.40475464,0.064376,0.46505365
0.06457734,0.40727246,0.06460751,0.4635428
0.06622144,0.4048186,0.06378749,0.46517244
0.0659897,0.40945193,0.06385267,0.4607057
0.061568398,0.406516,0.063788965,0.46812665
0.06290867,0.4131533,0.064127214,0.45981076
0.06510231,0.4101051,0.06291792,0.4618745
0.064974226,0.40705118,0.063373156,0.4646015
0.06430827,0.40870047,0.062827006,0.46416423
0.06535594,0.4068209,0.060991213,0.46683192
0.06479157,0.4065318,0.06187471,0.46680188
0.062788986,0.40844095,0.061513647,0.46725655
0.06195648,0.4089575,0.061267864,0.4678181
0.060669053,0.40575832,0.060915515,0.47265714
0.06437356,0.40621328,0.06255445,0.46685866
0.06371883,0.40585187,0.06280663,0.46762267
0.06279687,0.40912244,0.06239857,0.46568212
0.062991165,0.41083732,0.0615119,0.46465954
0.06415293,0.40467495,0.06317419,0.4679979
0.06345298,0.40955114,0.06279454,0.46420118
0.059699222,0.40442225,0.06259082,0.4732877
0.059558064,0.40907505,0.0627057,0.46866125
0.060117226,0.41194004,0.061543554,0.46639916
0.059924394,0.40585262,0.06291887,0.4713041
0.058731545,0.4129063,0.059913762,0.4684485
0.057440106,0.40597245,0.06150387,0.47508353
0.057076305,0.40897194,0.060916025,0.47303572
0.057436083,0.41281074,0.05983513,0.46991816
0.05655344,0.41065454,0.058986615,0.4738056
0.057744425,0.40758425,0.058539268,0.4761321
0.05742939,0.41501868,0.059357483,0.46819448
0.057672184,0.41056442,0.059957854,0.47180557
0.058413778,0.41405588,0.05794705,0.46958336
0.058067877,0.40935412,0.059406396,0.47317153
0.05856654,0.41875798,0.059021313,0.4636541
0.060579807,0.42075267,0.057779014,0.46088853
0.060877543,0.41416255,0.058491204,0.46646878
0.05974087,0.41506985,0.058597345,0.4665918
0.060621426,0.4140359,0.05817845,0.46716425
0.05888282,0.41270876,0.057469055,0.47093955
0.06170214,0.4106382,0.057405468,0.47025415
0.06212001,0.41323155,0.057661083,0.4669874
0.058226675,0.41863158,0.057869337,0.46527243
0.05895993,0.41324523,0.057898972,0.46989584
0.057334077,0.4107741,0.05811121,0.47378045
0.056506872,0.4116085,0.05758843,0.47429627
0.05722235,0.41639033,0.056852214,0.4695352
0.055989727,0.41286802,0.057557855,0.47358432
0.055763166,0.4106854,0.05792513,0.47562626
0.057246674,0.41789135,0.05914272,0.46571913
0.055951446,0.4123451,0.05703599,0.47466734
0.05544066,0.41619977,0.05765573,0.47070384
0.054966163,0.41776496,0.058308374,0.46896055
0.053563956,0.41253716,0.057023138,0.47687572
0.054255515,0.41219068,0.057359695,0.47619423
0.05407708,0.4152691,0.056147225,0.47450653
0.056679647,0.41593423,0.056569666,0.47081664
0.05731158,0.41735584,0.055460755,0.46987176
0.057254087,0.42049932,0.05437178,0.46787483
0.05734394,0.41419128,0.054521624,0.47394332
0.05876943,0.41147953,0.054741494,0.47500965
0.058080886,0.41317442,0.05402954,0.47471508
0.056055166,0.4147867,0.05421219,0.47494593
0.056885447,0.4234557,0.054197818,0.46546096
0.05526662,0.41660765,0.05222422,0.47590154
0.054265887,0.415315,0.05422641,0.47619268
0.054747123,0.41691408,0.054252367,0.47408646
0.054532226,0.41726038,0.05365443,0.47455296
0.05646671,0.4184002,0.054033216,0.47109985
0.05464003,0.4163993,0.054170262,0.47479036
0.053459883,0.4164019,0.05354848,0.4765897
0.05369523,0.41495198,0.05395964,0.47739312
0.0525696,0.41862002,0.05319977,0.47561073
0.05398246,0.41350248,0.054256085,0.47825906
0.055137128,0.42032754,0.054854997,0.4696804
0.054015186,0.41280597,0.05502146,0.47815752
0.053937543,0.41552877,0.053996116,0.47653762
0.054523878,0.41979143,0.053672165,0.47201246
0.05389848,0.41359118,0.05435641,0.47815385
0.053636063,0.4151226,0.053933855,0.47730756
0.05271009,0.42269006,0.052321486,0.47227845
0.051793527,0.42285657,0.052665934,0.47268385
0.05246148,0.42112094,0.05259274,0.47382483
0.054651864,0.41578874,0.053861517,0.47569785
0.053923525,0.4149583,0.052540354,0.47857782
0.05582581,0.42108446,0.051753074,0.47133657
0.05512451,0.42093277,0.05137871,0.47256407
0.05231314,0.42225054,0.0512529,0.47418332
0.05212119,0.41674805,0.051789444,0.47934115
0.050712667,0.42001826,0.052474707,0.47679445
0.04916908,0.41557845,0.052270856,0.48298162
0.05063519,0.41268885,0.052737422,0.48393846
0.051186226,0.4120915,0.052176476,0.4845458
0.050127774,0.41209963,0.051797934,0.48597467
0.051743124,0.41590637,0.050322913,0.48202765
0.05182366,0.42120573,0.050286647,0.47668383
0.05105133,0.42092627,0.04971778,0.47830454
0.051678907,0.42085454,0.05020557,0.4772612
0.050876968,0.42119843,0.049320973,0.4786036
0.05217159,0.42074022,0.05002126,0.47706684
0.053273167,0.416113,0.049972683,0.48064113
0.05294636,0.4143207,0.05023219,0.48250067
0.053365838,0.4170779,0.050139904,0.47941637
0.053508263,0.4210974,0.049655166,0.4757393
0.05250161,0.41762134,0.050008457,0.47986853
0.051838085,0.4177448,0.049506478,0.48091072
0.051583752,0.41978094,0.049124558,0.47951084
0.056342192,0.42158532,0.047665358,0.4744072
0.062358994,0.4175147,0.045331027,0.47479513
0.06006482,0.41759482,0.045466818,0.47687352
0.058515448,0.41582653,0.046694834,0.47896308
0.058521863,0.4201261,0.04779837,0.47355363
0.055775784,0.41625255,0.04559027,0.48238134
0.057683945,0.41349334,0.046100255,0.48272252
0.058456052,0.4201214,0.046389908,0.4750327
0.05627382,0.41971704,0.045975145,0.47803405
0.05414506,0.42134506,0.04548938,0.47902054
0.054093756,0.41172293,0.046641078,0.48754236
0.053655308,0.41250688,0.04623222,0.48760542
0.05458385,0.41809773,0.046211388,0.481107
0.055963617,0.417069,0.04665186,0.4803155
0.05622811,0.41410193,0.04726499,0.48240492
0.054424323,0.41852075,0.04661416,0.4804408
0.05530735,0.41750452,0.046910927,0.4802773
0.05346273,0.41258135,0.045139644,0.48881644
0.05528574,0.41565198,0.046270706,0.4827916
0.056238033,0.4119362,0.04676609,0.48505965
0.05443546,0.41153628,0.04589694,0.48813134
0.05657531,0.414063,0.04540977,0.48395196
0.056707464,0.41856977,0.04537972,0.4793429
0.054325003,0.41259792,0.046061832,0.48701525
0.05591332,0.41977578,0.045824714,0.47848612
0.05437258,0.41491747,0.046265543,0.48444447
0.053930264,0.41239202,0.04548761,0.48819008
0.05360142,0.41875437,0.046155598,0.48148867
0.052209403,0.4216401,0.046047382,0.48010308
0.053378493,0.4180022,0.04513713,0.48348227
0.052767817,0.41709477,0.04572854,0.48440894
0.05380475,0.41187498,0.045182135,0.48913813
0.05255949,0.42074066,0.04497405,0.48172584
0.05007775,0.41551587,0.046004593,0.4884018
0.050686754,0.41604203,0.045723863,0.48754746
0.05110384,0.41531157,0.04598876,0.48759592
0.051463544,0.41897708,0.045299433,0.48426002
0.05201735,0.41775587,0.04465888,0.48556787
0.05394219,0.41278395,0.045888677,0.4873852
0.05621722,0.41941333,0.045871004,0.4784985
0.05257592,0.4179768,0.04547596,0.4839713
0.05151193,0.41600809,0.0461449,0.48633504
0.051212013,0.41573808,0.044789106,0.4882607
0.051225793,0.41561317,0.045130175,0.488031
0.051641893,0.415102,0.044348378,0.48890787
0.05097775,0.41992787,0.045222517,0.48387173
0.05355001,0.42142397,0.044819534,0.48020652
0.05444371,0.41528636,0.04555968,0.48471028
0.052869637,0.41351506,0.04628598,0.48732933
0.053342123,0.4124318,0.045668576,0.48855767
0.0528726,0.40988532,0.04570672,0.49153534
0.051216528,0.4153322,0.044524796,0.48892653
0.050599877,0.41283408,0.045978043,0.49058804
0.049800385,0.41443664,0.045766816,0.4899961
0.04918048,0.41723403,0.04567893,0.4879065
0.050229978,0.42072415,0.04522586,0.48382005
0.05003028,0.41729861,0.045508575,0.48716265
0.050079715,0.422895,0.045298483,0.48172683
0.051219434,0.41957122,0.045204803,0.48400444
0.050829574,0.4177542,0.04429698,0.48711908
0.050892692,0.41649663,0.044176042,0.4884346
0.050007936,0.42020532,0.04332466,0.48646212
0.048869636,0.41927925,0.04322204,0.48862904
0.048187405,0.42427,0.043578383,0.48396426
0.048859924,0.42874208,0.042984515,0.47941348
0.05085939,0.42528546,0.043293696,0.48056147
0.049314737,0.4182289,0.042922523,0.48953378
0.049413282,0.4136303,0.042746104,0.49421033
0.051570926,0.41610417,0.043885928,0.48843893
0.051619086,0.4173055,0.044056874,0.48701856
0.05095226,0.4181104,0.044943556,0.48599392
0.05090542,0.41808558,0.043953594,0.48705536
0.050770793,0.42026058,0.04305151,0.48591706
0.050757043,0.41900244,0.042866662,0.48737377
0.049773004,0.42284223,0.04193624,0.48544845
0.049657237,0.42258847,0.042854607,0.48489955
0.049295936,0.4230351,0.042957906,0.48471105
0.04817327,0.42194667,0.043410525,0.48646957
0.047773387,0.42474806,0.0429509,0.48452756
0.04771594,0.42577374,0.042654846,0.48385546
0.047522355,0.42618895,0.042264193,0.48402444
0.048491035,0.42433035,0.04275687,0.48442176
0.049789652,0.42565456,0.04218794,0.48236787
0.04845565,0.42007685,0.04322945,0.48823804
0.048338585,0.42684883,0.04351966,0.48129284
0.047417015,0.43059576,0.041794766,0.48019254
0.049183097,0.42916137,0.04188738,0.47976795
0.05059797,0.42518273,0.042633742,0.48158553
0.04928845,0.43093973,0.041828614,0.4779432
0.04914069,0.4284109,0.04158653,0.48086187
0.0469341,0.43273848,0.04177526,0.47855225
0.04703317,0.42617342,0.042263772,0.4845296
0.04705808,0.42715162,0.041422665,0.48436758
0.048207533,0.43367246,0.042066537,0.47605345
0.045817763,0.43181726,0.0420814,0.48028374
0.04656758,0.43199345,0.042101588,0.4793373
0.046763986,0.43205896,0.041836917,0.4793402
0.04453754,0.43214315,0.0417871,0.48153228
0.046902556,0.42762876,0.043181818,0.48228684
0.048334535,0.42546943,0.042487238,0.48370874
0.048110865,0.43200707,0.04198905,0.47789285
0.047060378,0.42732862,0.042300664,0.48331034
0.047723625,0.43967322,0.041208375,0.47139475
0.048040934,0.4330774,0.041378308,0.47750324
0.04984446,0.4146597,0.04256211,0.49293378
0.0505277,0.41997615,0.040424053,0.48907208
0.05081074,0.42135814,0.041402593,0.4864286
0.05074749,0.4199819,0.04145543,0.48781505
0.050832145,0.42144856,0.040567677,0.48715162
0.049576376,0.4220528,0.040806286,0.48756456
0.05003009,0.42034948,0.039872296,0.48974803
0.047877774,0.42888767,0.040184096,0.48305053
0.04795128,0.42702028,0.040395208,0.48463324
0.047971778,0.42198128,0.04102976,0.4890171
0.047087036,0.42139712,0.041114822,0.49040103
0.04720736,0.42105073,0.040970627,0.49077135
0.0461741,0.4253705,0.03995112,0.48850426
0.045212764,0.42990822,0.03950499,0.48537403
0.045838647,0.42396918,0.039190084,0.49100202
0.046839025,0.42753267,0.040366504,0.48526177
0.04686707,0.4286413,0.04046433,0.48402733
0.04686938,0.4280431,0.039643075,0.4854445
0.047268454,0.43009517,0.039022483,0.48361373
0.047556546,0.42924446,0.039950512,0.4832485
0.049309123,0.42287076,0.039152097,0.48866802
0.048359394,0.4220926,0.04050613,0.48904178
0.04661992,0.41790733,0.040025968,0.49544674
0.048699558,0.42441684,0.04030937,0.48657417
0.048191234,0.4200579,0.039337855,0.49241316
0.04651727,0.42254332,0.03981434,0.49112514
0.04614956,0.4280235,0.03927628,0.48655063
0.04647322,0.43261224,0.040226366,0.48068807
0.046688356,0.4273048,0.039528787,0.486478
0.046452288,0.42727178,0.040002633,0.48627344
0.04548972,0.42802167,0.039697357,0.4867913
0.04600749,0.429356,0.039225847,0.48541057
0.046972424,0.4326971,0.04018084,0.48014957
0.046806686,0.43164724,0.038491473,0.48305473
0.048127614,0.42922232,0.03862036,0.48402974
0.049913168,0.4304197,0.03846804,0.48119903
0.050191257,0.4305164,0.037298474,0.48199397
0.050057612,0.4278395,0.037681993,0.484421
0.048154227,0.4354931,0.03824711,0.47810546
0.04586473,0.4318045,0.03827584,0.48405495
0.045712896,0.43105292,0.037766147,0.48546812
0.0476629,0.43848735,0.037827443,0.47602236
0.047337443,0.43158427,0.03840099,0.48267737
0.046176333,0.42693612,0.038459174,0.48842838
0.045634236,0.43489918,0.038373087,0.48109338
0.044745125,0.43067065,0.039105784,0.48547846
0.049065784,0.43236235,0.037766077,0.4808057
0.050875984,0.40848964,0.039200496,0.5014339
